route_variant,seq,from_station,to_station,stop_type,distance_miles,avg_elevation_m,run_min,wait_min
SUTTON (SURREY) - BEDFORD MIDLAND (3),19,KENTISH TOWN LONDON,WEST HAMPSTEAD THAMESLINK,stop,14.77,37.1,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (3),20,WEST HAMPSTEAD THAMESLINK,CRICKLEWOOD,stop,17.25,37.1,2,1
SUTTON (SURREY) - BEDFORD MIDLAND (3),21,CRICKLEWOOD,BRENT CROSS WEST,stop,0.98,16.2,2,1
SUTTON (SURREY) - BEDFORD MIDLAND (3),22,BRENT CROSS WEST,HENDON,stop,1.07,16.1,2,0
SUTTON (SURREY) - BEDFORD MIDLAND (3),23,HENDON,MILL HILL BROADWAY,stop,2.66,16.0,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (3),24,MILL HILL BROADWAY,ELSTREE,stop,3.51,15.8,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (3),25,ELSTREE,RADLETT,stop,3.15,15.6,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (3),26,RADLETT,ST ALBANS CITY,stop,5.1,15.4,6,0
SUTTON (SURREY) - BEDFORD MIDLAND (3),27,ST ALBANS CITY,HARPENDEN,stop,5.39,22.6,6,1
SUTTON (SURREY) - BEDFORD MIDLAND (3),28,HARPENDEN,LUTON AIRPORT PARKWAY,stop,6.82,92.5,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (3),29,LUTON AIRPORT PARKWAY,LUTON,stop,0.0,155.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (3),30,LUTON,BEDFORD MIDLAND,stop,12.85,110.0,20,1
SUTTON (SURREY) - BEDFORD MIDLAND (4),1,SUTTON (SURREY),STREATHAM,stop,5.97,17.0,14,0
SUTTON (SURREY) - BEDFORD MIDLAND (4),2,STREATHAM,TULSE HILL,stop,1.72,16.9,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (4),3,TULSE HILL,HERNE HILL,stop,1.08,16.8,3,1
SUTTON (SURREY) - BEDFORD MIDLAND (4),4,HERNE HILL,LOUGHBOROUGH JUNCTION,stop,1.07,16.7,3,1
SUTTON (SURREY) - BEDFORD MIDLAND (4),5,LOUGHBOROUGH JUNCTION,ELEPHANT & CASTLE,stop,2.22,16.6,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (4),6,ELEPHANT & CASTLE,BLACKFRIARS LONDON,stop,1.4,12.2,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (4),7,BLACKFRIARS LONDON,FARRINGDON,stop,,,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (4),8,FARRINGDON,ST PANCRAS LOW LEVEL,stop,,,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (4),9,ST PANCRAS LOW LEVEL,KENTISH TOWN LONDON,stop,,,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (4),10,KENTISH TOWN LONDON,WEST HAMPSTEAD THAMESLINK,stop,14.77,37.1,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (4),11,WEST HAMPSTEAD THAMESLINK,CRICKLEWOOD,stop,17.25,37.1,3,1
SUTTON (SURREY) - BEDFORD MIDLAND (4),12,CRICKLEWOOD,BRENT CROSS WEST,stop,0.98,16.2,2,1
SUTTON (SURREY) - BEDFORD MIDLAND (4),13,BRENT CROSS WEST,HENDON,stop,1.07,16.1,2,0
SUTTON (SURREY) - BEDFORD MIDLAND (4),14,HENDON,MILL HILL BROADWAY,stop,2.66,16.0,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (4),15,MILL HILL BROADWAY,ELSTREE,stop,3.51,15.8,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (4),16,ELSTREE,RADLETT,stop,3.15,15.6,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (4),17,RADLETT,ST ALBANS CITY,stop,5.1,15.4,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (4),18,ST ALBANS CITY,HARPENDEN,stop,5.39,22.6,6,1
SUTTON (SURREY) - BEDFORD MIDLAND (4),19,HARPENDEN,LUTON AIRPORT PARKWAY,stop,6.82,92.5,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (4),20,LUTON AIRPORT PARKWAY,LUTON,stop,0.0,155.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (4),21,LUTON,LEAGRAVE,stop,2.09,92.5,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (4),22,LEAGRAVE,HARLINGTON,stop,353.42,25.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (4),23,HARLINGTON,FLITWICK,stop,345.72,40.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (4),24,FLITWICK,BEDFORD MIDLAND,stop,14.83,62.5,13,1
SUTTON (SURREY) - BEDFORD MIDLAND (5),1,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (5),2,CARSHALTON,HACKBRIDGE,stop,6.49,48.6,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (5),3,HACKBRIDGE,MITCHAM JUNCTION,stop,7.56,48.5,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (5),4,MITCHAM JUNCTION,MITCHAM EASTFIELDS,stop,1.19,17.0,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (5),5,MITCHAM EASTFIELDS,STREATHAM,stop,1.84,16.9,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (5),6,STREATHAM,TULSE HILL,stop,1.72,16.9,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (5),7,TULSE HILL,HERNE HILL,stop,1.08,16.8,3,1
SUTTON (SURREY) - BEDFORD MIDLAND (5),8,HERNE HILL,LOUGHBOROUGH JUNCTION,stop,1.07,16.7,3,1
SUTTON (SURREY) - BEDFORD MIDLAND (5),9,LOUGHBOROUGH JUNCTION,ELEPHANT & CASTLE,stop,2.22,16.6,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (5),10,ELEPHANT & CASTLE,BLACKFRIARS LONDON,stop,1.4,12.2,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (5),11,BLACKFRIARS LONDON,CITY THAMESLINK,stop,0.25,11.5,2,0
SUTTON (SURREY) - BEDFORD MIDLAND (5),12,CITY THAMESLINK,FARRINGDON,stop,,,2,0
SUTTON (SURREY) - BEDFORD MIDLAND (5),13,FARRINGDON,ST PANCRAS LOW LEVEL,stop,,,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (5),14,ST PANCRAS LOW LEVEL,KENTISH TOWN LONDON,stop,,,5,3
SUTTON (SURREY) - BEDFORD MIDLAND (5),15,KENTISH TOWN LONDON,WEST HAMPSTEAD THAMESLINK,stop,14.77,37.1,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (5),16,WEST HAMPSTEAD THAMESLINK,CRICKLEWOOD,stop,17.25,37.1,2,1
SUTTON (SURREY) - BEDFORD MIDLAND (5),17,CRICKLEWOOD,BRENT CROSS WEST,stop,0.98,16.2,2,1
SUTTON (SURREY) - BEDFORD MIDLAND (5),18,BRENT CROSS WEST,HENDON,stop,1.07,16.1,2,0
SUTTON (SURREY) - BEDFORD MIDLAND (5),19,HENDON,MILL HILL BROADWAY,stop,2.66,16.0,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (5),20,MILL HILL BROADWAY,ELSTREE,stop,3.51,15.8,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (5),21,ELSTREE,RADLETT,stop,3.15,15.6,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (5),22,RADLETT,ST ALBANS CITY,stop,5.1,15.4,6,0
SUTTON (SURREY) - BEDFORD MIDLAND (5),23,ST ALBANS CITY,HARPENDEN,stop,5.39,22.6,6,1
SUTTON (SURREY) - BEDFORD MIDLAND (5),24,HARPENDEN,LUTON AIRPORT PARKWAY,stop,6.82,92.5,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (5),25,LUTON AIRPORT PARKWAY,LUTON,stop,0.0,155.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (5),26,LUTON,LEAGRAVE,stop,2.09,92.5,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (5),27,LEAGRAVE,HARLINGTON,stop,353.42,25.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (5),28,HARLINGTON,FLITWICK,stop,345.72,40.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (5),29,FLITWICK,BEDFORD MIDLAND,stop,14.83,62.5,13,1
SUTTON (SURREY) - BEDFORD MIDLAND (6),1,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (6),2,CARSHALTON,HACKBRIDGE,stop,6.49,48.6,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (6),3,HACKBRIDGE,MITCHAM JUNCTION,stop,7.56,48.5,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (6),4,MITCHAM JUNCTION,MITCHAM EASTFIELDS,stop,1.19,17.0,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (6),5,MITCHAM EASTFIELDS,STREATHAM,stop,1.84,16.9,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (6),6,STREATHAM,TULSE HILL,stop,1.72,16.9,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (6),7,TULSE HILL,HERNE HILL,stop,1.08,16.8,3,1
SUTTON (SURREY) - BEDFORD MIDLAND (6),8,HERNE HILL,LOUGHBOROUGH JUNCTION,stop,1.07,16.7,3,1
SUTTON (SURREY) - BEDFORD MIDLAND (6),9,LOUGHBOROUGH JUNCTION,ELEPHANT & CASTLE,stop,2.22,16.6,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (6),10,ELEPHANT & CASTLE,BLACKFRIARS LONDON,stop,1.4,12.2,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (6),11,BLACKFRIARS LONDON,FARRINGDON,stop,,,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (6),12,FARRINGDON,ST PANCRAS LOW LEVEL,stop,,,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (6),13,ST PANCRAS LOW LEVEL,KENTISH TOWN LONDON,stop,,,5,3
SUTTON (SURREY) - BEDFORD MIDLAND (6),14,KENTISH TOWN LONDON,WEST HAMPSTEAD THAMESLINK,stop,14.77,37.1,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (6),15,WEST HAMPSTEAD THAMESLINK,CRICKLEWOOD,stop,17.25,37.1,2,1
SUTTON (SURREY) - BEDFORD MIDLAND (6),16,CRICKLEWOOD,BRENT CROSS WEST,stop,0.98,16.2,2,1
SUTTON (SURREY) - BEDFORD MIDLAND (6),17,BRENT CROSS WEST,HENDON,stop,1.07,16.1,2,0
SUTTON (SURREY) - BEDFORD MIDLAND (6),18,HENDON,MILL HILL BROADWAY,stop,2.66,16.0,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (6),19,MILL HILL BROADWAY,ELSTREE,stop,3.51,15.8,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (6),20,ELSTREE,RADLETT,stop,3.15,15.6,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (6),21,RADLETT,ST ALBANS CITY,stop,5.1,15.4,6,0
SUTTON (SURREY) - BEDFORD MIDLAND (6),22,ST ALBANS CITY,HARPENDEN,stop,5.39,22.6,6,1
SUTTON (SURREY) - BEDFORD MIDLAND (6),23,HARPENDEN,LUTON AIRPORT PARKWAY,stop,6.82,92.5,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (6),24,LUTON AIRPORT PARKWAY,LUTON,stop,0.0,155.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (6),25,LUTON,BEDFORD MIDLAND,stop,12.85,110.0,20,1
SUTTON (SURREY) - BEDFORD MIDLAND (7),1,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (7),2,CARSHALTON,HACKBRIDGE,stop,6.49,48.6,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (7),3,HACKBRIDGE,MITCHAM JUNCTION,stop,7.56,48.5,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (7),4,MITCHAM JUNCTION,MITCHAM EASTFIELDS,stop,1.19,17.0,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (7),5,MITCHAM EASTFIELDS,STREATHAM,stop,1.84,16.9,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (7),6,STREATHAM,TULSE HILL,stop,1.72,16.9,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (7),7,TULSE HILL,HERNE HILL,stop,1.08,16.8,3,1
SUTTON (SURREY) - BEDFORD MIDLAND (7),8,HERNE HILL,LOUGHBOROUGH JUNCTION,stop,1.07,16.7,3,1
SUTTON (SURREY) - BEDFORD MIDLAND (7),9,LOUGHBOROUGH JUNCTION,ELEPHANT & CASTLE,stop,2.22,16.6,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (7),10,ELEPHANT & CASTLE,BLACKFRIARS LONDON,stop,1.4,12.2,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (7),11,BLACKFRIARS LONDON,FARRINGDON,stop,,,4,6
SUTTON (SURREY) - BEDFORD MIDLAND (7),12,FARRINGDON,ST PANCRAS LOW LEVEL,stop,,,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (7),13,ST PANCRAS LOW LEVEL,WEST HAMPSTEAD THAMESLINK,stop,,,8,1
SUTTON (SURREY) - BEDFORD MIDLAND (7),14,WEST HAMPSTEAD THAMESLINK,BRENT CROSS WEST,stop,18.23,37.1,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (7),15,BRENT CROSS WEST,ST ALBANS CITY,stop,15.14,15.8,15,0
SUTTON (SURREY) - BEDFORD MIDLAND (7),16,ST ALBANS CITY,HARPENDEN,stop,5.39,22.6,6,1
SUTTON (SURREY) - BEDFORD MIDLAND (7),17,HARPENDEN,LUTON AIRPORT PARKWAY,stop,6.82,92.5,6,0
SUTTON (SURREY) - BEDFORD MIDLAND (7),18,LUTON AIRPORT PARKWAY,LUTON,stop,0.0,155.0,2,1
SUTTON (SURREY) - BEDFORD MIDLAND (7),19,LUTON,LEAGRAVE,stop,2.09,92.5,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (7),20,LEAGRAVE,HARLINGTON,stop,353.42,25.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (7),21,HARLINGTON,FLITWICK,stop,345.72,40.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (7),22,FLITWICK,BEDFORD MIDLAND,stop,14.83,62.5,15,1
SUTTON (SURREY) - BEDFORD MIDLAND (8),1,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (8),2,CARSHALTON,HACKBRIDGE,stop,6.49,48.6,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (8),3,HACKBRIDGE,MITCHAM JUNCTION,stop,7.56,48.5,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (8),4,MITCHAM JUNCTION,MITCHAM EASTFIELDS,stop,1.19,17.0,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (8),5,MITCHAM EASTFIELDS,STREATHAM,stop,1.84,16.9,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (8),6,STREATHAM,TULSE HILL,stop,1.72,16.9,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (8),7,TULSE HILL,HERNE HILL,stop,1.08,16.8,3,1
SUTTON (SURREY) - BEDFORD MIDLAND (8),8,HERNE HILL,LOUGHBOROUGH JUNCTION,stop,1.07,16.7,3,1
SUTTON (SURREY) - BEDFORD MIDLAND (8),9,LOUGHBOROUGH JUNCTION,ELEPHANT & CASTLE,stop,2.22,16.6,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (8),10,ELEPHANT & CASTLE,BLACKFRIARS LONDON,stop,1.4,12.2,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (8),11,BLACKFRIARS LONDON,FARRINGDON,stop,,,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (8),12,FARRINGDON,ST PANCRAS LOW LEVEL,stop,,,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (8),13,ST PANCRAS LOW LEVEL,KENTISH TOWN LONDON,stop,,,5,3
SUTTON (SURREY) - BEDFORD MIDLAND (8),14,KENTISH TOWN LONDON,WEST HAMPSTEAD THAMESLINK,stop,14.77,37.1,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (8),15,WEST HAMPSTEAD THAMESLINK,CRICKLEWOOD,stop,17.25,37.1,2,1
SUTTON (SURREY) - BEDFORD MIDLAND (8),16,CRICKLEWOOD,BRENT CROSS WEST,stop,0.98,16.2,2,1
SUTTON (SURREY) - BEDFORD MIDLAND (8),17,BRENT CROSS WEST,HENDON,stop,1.07,16.1,2,0
SUTTON (SURREY) - BEDFORD MIDLAND (8),18,HENDON,MILL HILL BROADWAY,stop,2.66,16.0,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (8),19,MILL HILL BROADWAY,ELSTREE,stop,3.51,15.8,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (8),20,ELSTREE,RADLETT,stop,3.15,15.6,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (8),21,RADLETT,ST ALBANS CITY,stop,5.1,15.4,6,0
SUTTON (SURREY) - BEDFORD MIDLAND (8),22,ST ALBANS CITY,HARPENDEN,stop,5.39,22.6,6,1
SUTTON (SURREY) - BEDFORD MIDLAND (8),23,HARPENDEN,LUTON AIRPORT PARKWAY,stop,6.82,92.5,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (8),24,LUTON AIRPORT PARKWAY,LUTON,stop,0.0,155.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (8),25,LUTON,LEAGRAVE,stop,2.09,92.5,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (8),26,LEAGRAVE,HARLINGTON,stop,353.42,25.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (8),27,HARLINGTON,FLITWICK,stop,345.72,40.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (8),28,FLITWICK,BEDFORD MIDLAND,stop,14.83,62.5,13,1
SUTTON (SURREY) - BEDFORD MIDLAND (9),1,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (9),2,CARSHALTON,HACKBRIDGE,stop,6.49,48.6,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (9),3,HACKBRIDGE,MITCHAM JUNCTION,stop,7.56,48.5,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (9),4,MITCHAM JUNCTION,MITCHAM EASTFIELDS,stop,1.19,17.0,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (9),5,MITCHAM EASTFIELDS,STREATHAM,stop,1.84,16.9,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (9),6,STREATHAM,TULSE HILL,stop,1.72,16.9,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (9),7,TULSE HILL,HERNE HILL,stop,1.08,16.8,3,1
SUTTON (SURREY) - BEDFORD MIDLAND (9),8,HERNE HILL,LOUGHBOROUGH JUNCTION,stop,1.07,16.7,3,1
SUTTON (SURREY) - BEDFORD MIDLAND (9),9,LOUGHBOROUGH JUNCTION,ELEPHANT & CASTLE,stop,2.22,16.6,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (9),10,ELEPHANT & CASTLE,BLACKFRIARS LONDON,stop,1.4,12.2,7,0
SUTTON (SURREY) - BEDFORD MIDLAND (9),11,BLACKFRIARS LONDON,ST PANCRAS LOW LEVEL,stop,,,8,1
SUTTON (SURREY) - BEDFORD MIDLAND (9),12,ST PANCRAS LOW LEVEL,WEST HAMPSTEAD THAMESLINK,stop,,,8,1
SUTTON (SURREY) - BEDFORD MIDLAND (9),13,WEST HAMPSTEAD THAMESLINK,BRENT CROSS WEST,stop,18.23,37.1,3,3
SUTTON (SURREY) - BEDFORD MIDLAND (9),14,BRENT CROSS WEST,ST ALBANS CITY,stop,15.14,15.8,14,0
SUTTON (SURREY) - BEDFORD MIDLAND (9),15,ST ALBANS CITY,HARPENDEN,stop,5.39,22.6,6,1
SUTTON (SURREY) - BEDFORD MIDLAND (9),16,HARPENDEN,LUTON AIRPORT PARKWAY,stop,6.82,92.5,6,0
SUTTON (SURREY) - BEDFORD MIDLAND (9),17,LUTON AIRPORT PARKWAY,LUTON,stop,0.0,155.0,2,1
SUTTON (SURREY) - BEDFORD MIDLAND (9),18,LUTON,LEAGRAVE,stop,2.09,92.5,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (9),19,LEAGRAVE,HARLINGTON,stop,353.42,25.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (9),20,HARLINGTON,FLITWICK,stop,345.72,40.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (9),21,FLITWICK,BEDFORD MIDLAND,stop,14.83,62.5,15,1
SUTTON (SURREY) - BLACKFRIARS LONDON,1,SUTTON (SURREY),BLACKFRIARS LONDON,stop,12.8,12.6,38,0
SUTTON (SURREY) - BLACKFRIARS LONDON (2),1,SUTTON (SURREY),WEST SUTTON,stop,0.83,17.2,3,0
SUTTON (SURREY) - BLACKFRIARS LONDON (2),2,WEST SUTTON,SUTTON COMMON,stop,0.86,17.1,2,0
SUTTON (SURREY) - BLACKFRIARS LONDON (2),3,SUTTON COMMON,ST HELIER,stop,1.15,17.1,3,0
SUTTON (SURREY) - BLACKFRIARS LONDON (2),4,ST HELIER,MORDEN SOUTH,stop,0.51,17.1,2,0
SUTTON (SURREY) - BLACKFRIARS LONDON (2),5,MORDEN SOUTH,SOUTH MERTON,stop,0.64,17.0,2,0
SUTTON (SURREY) - BLACKFRIARS LONDON (2),6,SOUTH MERTON,WIMBLEDON CHASE,stop,0.66,17.0,2,0
SUTTON (SURREY) - BLACKFRIARS LONDON (2),7,WIMBLEDON CHASE,WIMBLEDON,stop,0.99,17.5,3,0
SUTTON (SURREY) - BLACKFRIARS LONDON (2),8,WIMBLEDON,HAYDONS ROAD,stop,0.94,17.4,2,1
SUTTON (SURREY) - BLACKFRIARS LONDON (2),9,HAYDONS ROAD,TOOTING,stop,1.49,16.9,3,0
SUTTON (SURREY) - BLACKFRIARS LONDON (2),10,TOOTING,STREATHAM,stop,1.51,16.9,5,0
SUTTON (SURREY) - BLACKFRIARS LONDON (2),11,STREATHAM,TULSE HILL,stop,1.72,16.9,4,0
SUTTON (SURREY) - BLACKFRIARS LONDON (2),12,TULSE HILL,HERNE HILL,stop,1.08,16.8,3,1
SUTTON (SURREY) - BLACKFRIARS LONDON (2),13,HERNE HILL,LOUGHBOROUGH JUNCTION,stop,1.07,16.7,3,1
SUTTON (SURREY) - BLACKFRIARS LONDON (2),14,LOUGHBOROUGH JUNCTION,ELEPHANT & CASTLE,stop,2.22,16.6,4,0
SUTTON (SURREY) - BLACKFRIARS LONDON (2),15,ELEPHANT & CASTLE,BLACKFRIARS LONDON,stop,1.4,12.2,4,1
SUTTON (SURREY) - HARPENDEN,1,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,3,0
SUTTON (SURREY) - HARPENDEN,2,CARSHALTON,HACKBRIDGE,stop,6.49,48.6,3,0
SUTTON (SURREY) - HARPENDEN,3,HACKBRIDGE,MITCHAM JUNCTION,stop,7.56,48.5,3,0
SUTTON (SURREY) - HARPENDEN,4,MITCHAM JUNCTION,MITCHAM EASTFIELDS,stop,1.19,17.0,3,0
SUTTON (SURREY) - HARPENDEN,5,MITCHAM EASTFIELDS,STREATHAM,stop,1.84,16.9,5,0
SUTTON (SURREY) - HARPENDEN,6,STREATHAM,TULSE HILL,stop,1.72,16.9,4,0
SUTTON (SURREY) - HARPENDEN,7,TULSE HILL,HERNE HILL,stop,1.08,16.8,3,1
SUTTON (SURREY) - HARPENDEN,8,HERNE HILL,LOUGHBOROUGH JUNCTION,stop,1.07,16.7,3,1
SUTTON (SURREY) - HARPENDEN,9,LOUGHBOROUGH JUNCTION,ELEPHANT & CASTLE,stop,2.22,16.6,4,0
SUTTON (SURREY) - HARPENDEN,10,ELEPHANT & CASTLE,BLACKFRIARS LONDON,stop,1.4,12.2,5,0
SUTTON (SURREY) - HARPENDEN,11,BLACKFRIARS LONDON,FARRINGDON,stop,,,4,6
SUTTON (SURREY) - HARPENDEN,12,FARRINGDON,ST PANCRAS LOW LEVEL,stop,,,4,0
SUTTON (SURREY) - HARPENDEN,13,ST PANCRAS LOW LEVEL,WEST HAMPSTEAD THAMESLINK,stop,,,8,1
SUTTON (SURREY) - HARPENDEN,14,WEST HAMPSTEAD THAMESLINK,BRENT CROSS WEST,stop,18.23,37.1,3,0
SUTTON (SURREY) - HARPENDEN,15,BRENT CROSS WEST,ST ALBANS CITY,stop,15.14,15.8,15,0
SUTTON (SURREY) - HARPENDEN,16,ST ALBANS CITY,HARPENDEN,stop,5.39,22.6,5,1
SUTTON (SURREY) - LUTON,1,SUTTON (SURREY),WEST SUTTON,stop,0.83,17.2,3,0
SUTTON (SURREY) - LUTON,2,WEST SUTTON,SUTTON COMMON,stop,0.86,17.1,2,0
SUTTON (SURREY) - LUTON,3,SUTTON COMMON,ST HELIER,stop,1.15,17.1,3,0
SUTTON (SURREY) - LUTON,4,ST HELIER,MORDEN SOUTH,stop,0.51,17.1,2,0
SUTTON (SURREY) - LUTON,5,MORDEN SOUTH,SOUTH MERTON,stop,0.64,17.0,2,0
SUTTON (SURREY) - LUTON,6,SOUTH MERTON,WIMBLEDON CHASE,stop,0.66,17.0,2,0
SUTTON (SURREY) - LUTON,7,WIMBLEDON CHASE,WIMBLEDON,stop,0.99,17.5,3,0
SUTTON (SURREY) - LUTON,8,WIMBLEDON,HAYDONS ROAD,stop,0.94,17.4,2,1
SUTTON (SURREY) - LUTON,9,HAYDONS ROAD,TOOTING,stop,1.49,16.9,3,0
SUTTON (SURREY) - LUTON,10,TOOTING,STREATHAM,stop,1.51,16.9,4,1
SUTTON (SURREY) - LUTON,11,STREATHAM,TULSE HILL,stop,1.72,16.9,4,1
SUTTON (SURREY) - LUTON,12,TULSE HILL,HERNE HILL,stop,1.08,16.8,4,0
SUTTON (SURREY) - LUTON,13,HERNE HILL,LOUGHBOROUGH JUNCTION,stop,1.07,16.7,3,0
SUTTON (SURREY) - LUTON,14,LOUGHBOROUGH JUNCTION,ELEPHANT & CASTLE,stop,2.22,16.6,4,0
SUTTON (SURREY) - LUTON,15,ELEPHANT & CASTLE,BLACKFRIARS LONDON,stop,1.4,12.2,4,1
SUTTON (SURREY) - LUTON,16,BLACKFRIARS LONDON,FARRINGDON,stop,,,4,1
SUTTON (SURREY) - LUTON,17,FARRINGDON,ST PANCRAS LOW LEVEL,stop,,,4,0
SUTTON (SURREY) - LUTON,18,ST PANCRAS LOW LEVEL,KENTISH TOWN LONDON,stop,,,4,1
SUTTON (SURREY) - LUTON,19,KENTISH TOWN LONDON,WEST HAMPSTEAD THAMESLINK,stop,14.77,37.1,4,0
SUTTON (SURREY) - LUTON,20,WEST HAMPSTEAD THAMESLINK,CRICKLEWOOD,stop,17.25,37.1,2,1
SUTTON (SURREY) - LUTON,21,CRICKLEWOOD,BRENT CROSS WEST,stop,0.98,16.2,2,1
SUTTON (SURREY) - LUTON,22,BRENT CROSS WEST,HENDON,stop,1.07,16.1,2,0
SUTTON (SURREY) - LUTON,23,HENDON,MILL HILL BROADWAY,stop,2.66,16.0,3,0
SUTTON (SURREY) - LUTON,24,MILL HILL BROADWAY,ELSTREE,stop,3.51,15.8,4,0
SUTTON (SURREY) - LUTON,25,ELSTREE,RADLETT,stop,3.15,15.6,3,1
